tissue,dataset,total_counts,n_genes_detected
PB,GSE133028,5694.0,1955
PB,GSE133028,4283.0,1320
PB,GSE133028,4392.0,1396
PB,GSE133028,4199.0,1702
PB,GSE133028,4912.0,1701
PB,GSE133028,4725.0,1469
PB,GSE133028,2650.0,1268
PB,GSE133028,9847.0,2623
PB,GSE133028,3371.0,1584
PB,GSE133028,2776.0,1471
PB,GSE133028,5033.0,1461
PB,GSE133028,7214.0,2154
PB,GSE133028,4427.0,1569
PB,GSE133028,4135.0,1351
PB,GSE133028,4244.0,2013
PB,GSE133028,3675.0,1491
PB,GSE133028,2666.0,1305
PB,GSE133028,5230.0,1478
PB,GSE133028,6049.0,1954
PB,GSE133028,2514.0,1423
PB,GSE133028,3495.0,1655
PB,GSE133028,4915.0,1739
PB,GSE133028,1518.0,846
PB,GSE133028,3205.0,1469
PB,GSE133028,2762.0,1442
PB,GSE133028,3143.0,1438
PB,GSE133028,24917.0,4910
PB,GSE133028,2023.0,1134
PB,GSE133028,4495.0,1422
PB,GSE133028,652.0,432
PB,GSE133028,3358.0,1388
PB,GSE133028,3869.0,1637
PB,GSE133028,4502.0,1626
PB,GSE133028,8708.0,3041
PB,GSE133028,11222.0,2814
PB,GSE133028,1508.0,854
PB,GSE133028,6005.0,1999
PB,GSE133028,3325.0,1413
PB,GSE133028,6829.0,2213
PB,GSE133028,4081.0,1765
PB,GSE133028,4308.0,1525
PB,GSE133028,5025.0,1572
PB,GSE133028,5534.0,1824
PB,GSE133028,18214.0,3166
PB,GSE133028,5034.0,1659
PB,GSE133028,4425.0,1622
PB,GSE133028,3395.0,1510
PB,GSE133028,3836.0,1908
PB,GSE133028,4762.0,1513
PB,GSE133028,3091.0,1361
PB,GSE133028,3669.0,1205
PB,GSE133028,4496.0,1720
PB,GSE133028,4483.0,1677
PB,GSE133028,3236.0,1457
PB,GSE133028,3991.0,1762
PB,GSE133028,3998.0,1546
PB,GSE133028,4758.0,1734
PB,GSE133028,4767.0,2266
PB,GSE133028,18506.0,3989
PB,GSE133028,1259.0,687
PB,GSE133028,2399.0,1145
PB,GSE133028,4673.0,1639
PB,GSE133028,4993.0,1794
PB,GSE133028,4268.0,1766
PB,GSE133028,4099.0,1258
PB,GSE133028,4051.0,1595
PB,GSE133028,4908.0,1687
PB,GSE133028,3662.0,1667
PB,GSE133028,4845.0,1434
PB,GSE133028,2350.0,986
PB,GSE133028,5134.0,1849
PB,GSE133028,3595.0,1580
PB,GSE133028,9868.0,2447
PB,GSE133028,4798.0,2023
PB,GSE133028,5506.0,1899
PB,GSE133028,3678.0,1792
PB,GSE133028,4806.0,1911
PB,GSE133028,2890.0,1141
PB,GSE133028,2246.0,802
PB,GSE133028,925.0,573
PB,GSE133028,4782.0,1457
PB,GSE133028,3615.0,1382
PB,GSE133028,6356.0,2180
PB,GSE133028,6388.0,2565
PB,GSE133028,5789.0,2231
PB,GSE133028,3165.0,1025
PB,GSE133028,4702.0,1425
PB,GSE133028,3483.0,1813
PB,GSE133028,3580.0,1305
PB,GSE133028,5898.0,1734
PB,GSE133028,3492.0,1298
PB,GSE133028,5292.0,1706
PB,GSE133028,1437.0,929
PB,GSE133028,3020.0,1209
PB,GSE133028,4356.0,1413
PB,GSE133028,3157.0,1385
PB,GSE133028,1108.0,660
PB,GSE133028,4914.0,1679
PB,GSE133028,3247.0,1274
PB,GSE133028,5045.0,1787
PB,GSE133028,6257.0,1928
PB,GSE133028,2666.0,1246
PB,GSE133028,4211.0,1811
PB,GSE133028,4432.0,1685
PB,GSE133028,2786.0,1517
PB,GSE133028,3948.0,1514
PB,GSE133028,8614.0,2340
PB,GSE133028,6070.0,1935
PB,GSE133028,4701.0,1560
PB,GSE133028,3097.0,1322
PB,GSE133028,4980.0,1681
PB,GSE133028,3696.0,1195
PB,GSE133028,6116.0,2014
PB,GSE133028,7134.0,2163
PB,GSE133028,4139.0,1444
PB,GSE133028,5428.0,1682
PB,GSE133028,9906.0,3101
PB,GSE133028,5114.0,1638
PB,GSE133028,6236.0,1972
PB,GSE133028,3062.0,1751
PB,GSE133028,4383.0,1575
PB,GSE133028,4020.0,1308
PB,GSE133028,18444.0,4544
PB,GSE133028,4689.0,1556
PB,GSE133028,3215.0,1249
PB,GSE133028,4603.0,2026
PB,GSE133028,7254.0,2246
PB,GSE133028,4453.0,1558
PB,GSE133028,2211.0,1054
PB,GSE133028,4948.0,1502
PB,GSE133028,3064.0,1412
PB,GSE133028,4443.0,1474
PB,GSE133028,10121.0,2296
PB,GSE133028,4941.0,1522
PB,GSE133028,5106.0,1490
PB,GSE133028,8029.0,2568
PB,GSE133028,7492.0,1954
PB,GSE133028,2916.0,1484
PB,GSE133028,5256.0,1508
PB,GSE133028,5081.0,1417
PB,GSE133028,3115.0,1448
PB,GSE133028,2860.0,1117
PB,GSE133028,4700.0,1732
PB,GSE133028,3404.0,1245
PB,GSE133028,4340.0,1499
PB,GSE133028,6239.0,2426
PB,GSE133028,6581.0,2197
PB,GSE133028,1526.0,856
PB,GSE133028,4419.0,1394
PB,GSE133028,4690.0,1434
PB,GSE133028,6764.0,1893
PB,GSE133028,1981.0,1037
PB,GSE133028,4536.0,1567
PB,GSE133028,3148.0,1421
PB,GSE133028,22590.0,2727
PB,GSE133028,9626.0,3545
PB,GSE133028,4778.0,1925
PB,GSE133028,6159.0,2348
PB,GSE133028,3596.0,1573
PB,GSE133028,5664.0,2058
PB,GSE133028,7836.0,2492
PB,GSE133028,4861.0,1750
PB,GSE133028,4161.0,1642
PB,GSE133028,3636.0,1430
PB,GSE133028,3723.0,1880
PB,GSE133028,5196.0,2387
PB,GSE133028,1348.0,799
PB,GSE133028,4510.0,1712
PB,GSE133028,8204.0,2363
PB,GSE133028,3787.0,1304
PB,GSE133028,7724.0,2467
PB,GSE133028,2530.0,1038
PB,GSE133028,9000.0,2462
PB,GSE133028,5925.0,2148
PB,GSE133028,2068.0,963
PB,GSE133028,10129.0,2899
PB,GSE133028,4372.0,1937
PB,GSE133028,2853.0,1436
PB,GSE133028,3831.0,1321
PB,GSE133028,3084.0,1412
PB,GSE133028,7240.0,2076
PB,GSE133028,6908.0,2082
PB,GSE133028,2252.0,1164
PB,GSE133028,5277.0,1428
PB,GSE133028,3620.0,1656
PB,GSE133028,3326.0,1482
PB,GSE133028,3085.0,1527
PB,GSE133028,5969.0,1896
PB,GSE133028,4661.0,1526
PB,GSE133028,2479.0,1358
PB,GSE133028,3619.0,1377
PB,GSE133028,4356.0,1946
PB,GSE133028,10157.0,2739
PB,GSE133028,2391.0,1341
PB,GSE133028,3395.0,1309
PB,GSE133028,2814.0,1584
PB,GSE133028,3718.0,1416
PB,GSE133028,4413.0,1430
PB,GSE133028,4252.0,1500
PB,GSE133028,4760.0,1707
PB,GSE133028,3192.0,1187
PB,GSE133028,4805.0,1606
PB,GSE133028,856.0,541
PB,GSE133028,2206.0,886
PB,GSE133028,5164.0,1657
PB,GSE133028,4155.0,2026
PB,GSE133028,6026.0,2079
PB,GSE133028,10078.0,2971
PB,GSE133028,6985.0,1907
PB,GSE133028,4673.0,1612
PB,GSE133028,6209.0,2503
PB,GSE133028,6405.0,1783
PB,GSE133028,4401.0,1409
PB,GSE133028,11259.0,3146
PB,GSE133028,5316.0,1716
PB,GSE133028,3839.0,1236
PB,GSE133028,3998.0,1299
PB,GSE133028,4116.0,1360
PB,GSE133028,4573.0,1578
PB,GSE133028,4544.0,1790
PB,GSE133028,670.0,397
PB,GSE133028,3475.0,1416
PB,GSE133028,2571.0,964
PB,GSE133028,4868.0,1699
PB,GSE133028,4296.0,1976
PB,GSE133028,6774.0,1979
PB,GSE133028,10704.0,3000
PB,GSE133028,10016.0,3381
PB,GSE133028,3412.0,1091
PB,GSE133028,4285.0,1686
PB,GSE133028,5992.0,1979
PB,GSE133028,5091.0,1741
PB,GSE133028,2781.0,1443
PB,GSE133028,5578.0,1694
PB,GSE133028,6607.0,2154
PB,GSE133028,6381.0,1884
PB,GSE133028,2791.0,1352
PB,GSE133028,5892.0,1876
PB,GSE133028,8508.0,2697
PB,GSE133028,3055.0,1611
PB,GSE133028,4581.0,2015
PB,GSE133028,3599.0,1625
PB,GSE133028,6866.0,1925
PB,GSE133028,5777.0,2266
PB,GSE133028,3069.0,948
PB,GSE133028,5542.0,2263
PB,GSE133028,2806.0,1443
PB,GSE133028,7569.0,2531
PB,GSE133028,5132.0,1774
PB,GSE133028,4058.0,1887
PB,GSE133028,3634.0,1069
PB,GSE133028,3381.0,1238
PB,GSE133028,4226.0,1371
PB,GSE133028,3094.0,1370
PB,GSE133028,3599.0,1440
PB,GSE133028,8319.0,2730
PB,GSE133028,3793.0,1183
PB,GSE133028,7767.0,2756
PB,GSE133028,8701.0,2895
PB,GSE133028,3483.0,1255
PB,GSE133028,1281.0,850
PB,GSE133028,8463.0,2656
PB,GSE133028,3262.0,1238
PB,GSE133028,4001.0,1760
PB,GSE133028,5550.0,1647
PB,GSE133028,4384.0,1522
PB,GSE133028,5071.0,1458
PB,GSE133028,4900.0,1708
PB,GSE133028,4708.0,1453
PB,GSE133028,6884.0,2149
PB,GSE133028,2823.0,1461
PB,GSE133028,6965.0,2445
PB,GSE133028,5381.0,1883
PB,GSE133028,9989.0,2808
PB,GSE133028,3719.0,1066
PB,GSE133028,3978.0,1580
PB,GSE133028,5109.0,1916
PB,GSE133028,7539.0,2292
PB,GSE133028,4487.0,2050
PB,GSE133028,4427.0,1430
PB,GSE133028,1760.0,894
PB,GSE133028,3792.0,1293
PB,GSE133028,6423.0,1944
PB,GSE133028,3925.0,1811
PB,GSE133028,4246.0,1792
PB,GSE133028,5279.0,2092
PB,GSE133028,4345.0,1540
PB,GSE133028,9865.0,2650
PB,GSE133028,3833.0,1612
PB,GSE133028,4438.0,1456
PB,GSE133028,3806.0,1481
PB,GSE133028,3389.0,1427
PB,GSE133028,5201.0,2009
PB,GSE133028,3437.0,1426
PB,GSE133028,3704.0,1658
PB,GSE133028,5579.0,1873
PB,GSE133028,4324.0,1307
PB,GSE133028,5250.0,1779
PB,GSE133028,2526.0,1092
PB,GSE133028,4213.0,1621
PB,GSE133028,5136.0,1396
PB,GSE133028,14322.0,3589
PB,GSE133028,4875.0,1652
PB,GSE133028,4358.0,1833
PB,GSE133028,12984.0,3319
PB,GSE133028,6705.0,2340
PB,GSE133028,5608.0,1757
PB,GSE133028,5351.0,1937
PB,GSE133028,6388.0,1916
PB,GSE133028,1564.0,867
PB,GSE133028,3206.0,1426
PB,GSE133028,3770.0,1511
PB,GSE133028,7587.0,2325
PB,GSE133028,5203.0,2218
PB,GSE133028,5419.0,1616
PB,GSE133028,4707.0,1668
PB,GSE133028,5187.0,1507
PB,GSE133028,3237.0,1669
PB,GSE133028,7266.0,2957
PB,GSE133028,4166.0,1900
PB,GSE133028,6219.0,1929
PB,GSE133028,5736.0,2111
PB,GSE133028,3621.0,1714
PB,GSE133028,4000.0,1368
PB,GSE133028,6084.0,1761
PB,GSE133028,3808.0,1552
PB,GSE133028,5455.0,1815
PB,GSE133028,2921.0,1561
PB,GSE133028,9737.0,2787
PB,GSE133028,3874.0,1349
PB,GSE133028,4014.0,1346
PB,GSE133028,3074.0,1408
PB,GSE133028,4511.0,1702
PB,GSE133028,3649.0,1513
PB,GSE133028,5020.0,1786
PB,GSE133028,3920.0,1425
PB,GSE133028,4205.0,1416
PB,GSE133028,7564.0,2347
PB,GSE133028,6556.0,1635
PB,GSE133028,4398.0,1321
PB,GSE133028,3373.0,1639
PB,GSE133028,6171.0,2074
PB,GSE133028,4056.0,1484
PB,GSE133028,5534.0,1679
PB,GSE133028,5181.0,1667
PB,GSE133028,3498.0,1359
PB,GSE133028,2822.0,1458
PB,GSE133028,4845.0,1657
PB,GSE133028,4470.0,1592
PB,GSE133028,3018.0,1399
PB,GSE133028,2929.0,1491
PB,GSE133028,3011.0,1325
PB,GSE133028,4848.0,1674
PB,GSE133028,5246.0,1670
PB,GSE133028,4327.0,1747
PB,GSE133028,6239.0,1842
PB,GSE133028,7024.0,2013
PB,GSE133028,4718.0,1635
PB,GSE133028,5540.0,2302
PB,GSE133028,4295.0,1321
PB,GSE133028,3867.0,1578
PB,GSE133028,22643.0,3478
PB,GSE133028,6128.0,1869
PB,GSE133028,10306.0,3434
PB,GSE133028,3643.0,1385
PB,GSE133028,4590.0,2075
PB,GSE133028,4782.0,1486
PB,GSE133028,5609.0,1688
PB,GSE133028,4272.0,1388
PB,GSE133028,4635.0,2015
PB,GSE133028,3942.0,1659
PB,GSE133028,5702.0,1796
PB,GSE133028,3926.0,1191
PB,GSE133028,4358.0,2007
PB,GSE133028,4686.0,2191
PB,GSE133028,5756.0,1817
PB,GSE133028,4385.0,1574
PB,GSE133028,4561.0,1440
PB,GSE133028,3173.0,1611
PB,GSE133028,2640.0,1311
PB,GSE133028,4163.0,1398
PB,GSE133028,4426.0,1276
PB,GSE133028,3263.0,1517
PB,GSE133028,4213.0,1480
PB,GSE133028,2717.0,1424
PB,GSE133028,4304.0,1431
PB,GSE133028,4516.0,2174
PB,GSE133028,10365.0,3108
PB,GSE133028,5154.0,1858
PB,GSE133028,4153.0,1666
PB,GSE133028,14274.0,3395
PB,GSE133028,6090.0,1788
PB,GSE133028,3158.0,1236
PB,GSE133028,4712.0,1498
PB,GSE133028,13614.0,3958
PB,GSE133028,4447.0,1821
PB,GSE133028,5525.0,1767
PB,GSE133028,3517.0,1439
PB,GSE133028,6968.0,1942
PB,GSE133028,4008.0,1312
PB,GSE133028,6146.0,2295
PB,GSE133028,5160.0,1751
PB,GSE133028,5226.0,1619
PB,GSE133028,2848.0,1376
PB,GSE133028,2482.0,833
PB,GSE133028,5954.0,1860
PB,GSE133028,2973.0,1364
PB,GSE133028,8699.0,2199
PB,GSE133028,8384.0,2458
PB,GSE133028,3702.0,1201
PB,GSE133028,3812.0,1492
PB,GSE133028,4734.0,1600
PB,GSE133028,1037.0,602
PB,GSE133028,5864.0,1845
PB,GSE133028,4889.0,1861
PB,GSE133028,9675.0,2635
PB,GSE133028,3982.0,1310
PB,GSE133028,2778.0,1276
PB,GSE133028,21747.0,2460
PB,GSE133028,4402.0,1453
PB,GSE133028,3809.0,1631
PB,GSE133028,4138.0,1485
PB,GSE133028,6277.0,2025
PB,GSE133028,3662.0,1620
PB,GSE133028,4884.0,1672
PB,GSE133028,3508.0,1013
PB,GSE133028,5130.0,2169
PB,GSE133028,4182.0,1620
PB,GSE133028,9293.0,2331
PB,GSE133028,5486.0,2397
PB,GSE133028,5075.0,1523
PB,GSE133028,3268.0,1021
PB,GSE133028,3904.0,1280
PB,GSE133028,4412.0,1669
PB,GSE133028,10913.0,3203
PB,GSE133028,5767.0,1907
PB,GSE133028,1642.0,880
PB,GSE133028,4857.0,2214
PB,GSE133028,6441.0,1963
PB,GSE133028,4429.0,1369
PB,GSE133028,3085.0,1314
PB,GSE133028,9845.0,2682
PB,GSE133028,4187.0,1407
PB,GSE133028,2413.0,1022
PB,GSE133028,5831.0,2148
PB,GSE133028,2921.0,1206
PB,GSE133028,7460.0,2243
PB,GSE133028,5878.0,1620
PB,GSE133028,4432.0,1189
PB,GSE133028,5079.0,1675
PB,GSE133028,3287.0,1355
PB,GSE133028,5518.0,1686
PB,GSE133028,3953.0,1677
PB,GSE133028,6881.0,2797
PB,GSE133028,2951.0,1538
PB,GSE133028,4666.0,1940
PB,GSE133028,9036.0,3060
PB,GSE133028,3990.0,1927
PB,GSE133028,2491.0,1236
PB,GSE133028,6437.0,1933
PB,GSE133028,545.0,323
PB,GSE133028,3815.0,1635
PB,GSE133028,6601.0,2489
PB,GSE133028,4902.0,1674
PB,GSE133028,1228.0,694
PB,GSE133028,941.0,585
PB,GSE133028,6243.0,1920
PB,GSE133028,3884.0,1478
PB,GSE133028,3469.0,1173
PB,GSE133028,3976.0,1553
PB,GSE133028,6249.0,2011
PB,GSE133028,6782.0,2601
PB,GSE133028,4069.0,1672
PB,GSE133028,5768.0,1802
PB,GSE133028,3587.0,1448
PB,GSE133028,4426.0,1650
PB,GSE133028,4688.0,1694
PB,GSE133028,4305.0,1370
PB,GSE133028,4911.0,1940
PB,GSE133028,3174.0,1289
PB,GSE133028,6858.0,2059
PB,GSE133028,4952.0,1871
PB,GSE133028,3653.0,1704
PB,GSE133028,17386.0,3736
PB,GSE133028,3668.0,1491
PB,GSE133028,4531.0,1441
PB,GSE133028,3128.0,1508
PB,GSE133028,3636.0,1694
PB,GSE133028,2773.0,1036
PB,GSE133028,6369.0,1898
PB,GSE133028,4821.0,1494
PB,GSE133028,4551.0,1513
PB,GSE133028,4103.0,1853
PB,GSE133028,4608.0,1909
PB,GSE133028,4794.0,1612
PB,GSE133028,4400.0,1482
PB,GSE133028,3877.0,1655
PB,GSE133028,3678.0,1652
PB,GSE133028,2569.0,1337
PB,GSE133028,6147.0,2354
PB,GSE133028,3702.0,1335
PB,GSE133028,4575.0,1526
PB,GSE133028,3535.0,1409
PB,GSE133028,3909.0,1718
PB,GSE133028,973.0,587
PB,GSE133028,5066.0,1776
PB,GSE133028,10249.0,3218
PB,GSE133028,5058.0,1577
PB,GSE133028,3934.0,1444
PB,GSE133028,3072.0,1151
PB,GSE133028,3291.0,1622
PB,GSE133028,5784.0,1823
PB,GSE133028,4577.0,1471
PB,GSE133028,3555.0,1151
PB,GSE133028,5710.0,1987
PB,GSE133028,7154.0,2159
PB,GSE133028,3444.0,1199
PB,GSE133028,4123.0,1491
PB,GSE133028,4543.0,1648
PB,GSE133028,1326.0,852
PB,GSE133028,1327.0,744
PB,GSE133028,6336.0,2052
PB,GSE133028,3325.0,1343
PB,GSE133028,4254.0,2024
PB,GSE133028,9460.0,3261
PB,GSE133028,6677.0,2007
PB,GSE133028,1843.0,936
PB,GSE133028,2712.0,1516
PB,GSE133028,3638.0,1814
PB,GSE133028,2905.0,1149
PB,GSE133028,3942.0,1376
PB,GSE133028,3714.0,1221
PB,GSE133028,3542.0,1160
PB,GSE133028,3147.0,1250
PB,GSE133028,2272.0,777
PB,GSE133028,5206.0,1980
PB,GSE133028,3398.0,1090
PB,GSE133028,3927.0,1550
PB,GSE133028,12242.0,4179
PB,GSE133028,4345.0,1429
PB,GSE133028,3367.0,1510
PB,GSE133028,4431.0,1720
PB,GSE133028,3405.0,1431
PB,GSE133028,3693.0,1216
PB,GSE133028,3580.0,1706
PB,GSE133028,4460.0,1418
PB,GSE133028,4893.0,1584
PB,GSE133028,1542.0,795
PB,GSE133028,5006.0,1680
PB,GSE133028,5635.0,1889
PB,GSE133028,3195.0,1413
PB,GSE133028,3892.0,1791
PB,GSE133028,5694.0,1568
PB,GSE133028,5186.0,1602
PB,GSE133028,5374.0,1634
PB,GSE133028,7792.0,2336
PB,GSE133028,4984.0,1895
PB,GSE133028,6212.0,2216
PB,GSE133028,2652.0,1291
PB,GSE133028,2967.0,1474
PB,GSE133028,4022.0,1494
PB,GSE133028,3457.0,1373
PB,GSE133028,4345.0,1434
PB,GSE133028,6749.0,2017
PB,GSE133028,7021.0,2128
PB,GSE133028,3591.0,1671
PB,GSE133028,3836.0,1634
PB,GSE133028,3240.0,1106
PB,GSE133028,4731.0,1427
PB,GSE133028,2509.0,1167
PB,GSE133028,3935.0,1567
PB,GSE133028,4351.0,1517
PB,GSE133028,3585.0,1511
PB,GSE133028,2995.0,1309
PB,GSE133028,1976.0,1149
PB,GSE133028,7515.0,2722
PB,GSE133028,3462.0,1588
PB,GSE133028,3131.0,1101
PB,GSE133028,3543.0,1456
PB,GSE133028,4089.0,1859
PB,GSE133028,1466.0,763
PB,GSE133028,4826.0,1271
PB,GSE133028,9273.0,3021
PB,GSE133028,3141.0,1201
PB,GSE133028,4124.0,1282
PB,GSE133028,4789.0,1501
PB,GSE133028,6161.0,1802
PB,GSE133028,2499.0,1017
PB,GSE133028,5918.0,1835
PB,GSE133028,4346.0,1769
PB,GSE133028,5061.0,1598
PB,GSE133028,3726.0,1522
PB,GSE133028,4179.0,1353
PB,GSE133028,5284.0,1421
PB,GSE133028,5863.0,1936
PB,GSE133028,3554.0,1653
PB,GSE133028,3416.0,1665
PB,GSE133028,7313.0,2436
PB,GSE133028,3091.0,1308
PB,GSE133028,4805.0,1775
PB,GSE133028,3850.0,1791
PB,GSE133028,3284.0,1332
PB,GSE133028,4763.0,1560
PB,GSE133028,15797.0,3582
PB,GSE133028,3447.0,1185
PB,GSE133028,4938.0,1817
PB,GSE133028,4235.0,1476
PB,GSE133028,2715.0,1081
PB,GSE133028,4557.0,1569
PB,GSE133028,3060.0,1561
PB,GSE133028,5096.0,1637
PB,GSE133028,3958.0,1718
PB,GSE133028,4597.0,1375
PB,GSE133028,3482.0,1539
PB,GSE133028,2744.0,1212
PB,GSE133028,4718.0,1998
PB,GSE133028,2482.0,1175
PB,GSE133028,4807.0,1785
PB,GSE133028,3184.0,1559
PB,GSE133028,2566.0,1279
PB,GSE133028,4801.0,1750
PB,GSE133028,3511.0,1252
PB,GSE133028,9471.0,3172
PB,GSE133028,4988.0,1473
PB,GSE133028,3904.0,1404
PB,GSE133028,5019.0,1934
PB,GSE133028,1590.0,898
PB,GSE133028,5838.0,1666
PB,GSE133028,2728.0,1189
PB,GSE133028,3124.0,1426
PB,GSE133028,1827.0,985
PB,GSE133028,2640.0,1296
PB,GSE133028,3712.0,1274
PB,GSE133028,3743.0,1544
PB,GSE133028,3613.0,1520
PB,GSE133028,4341.0,1469
PB,GSE133028,3286.0,1391
PB,GSE133028,4786.0,1404
PB,GSE133028,5759.0,1891
PB,GSE133028,3280.0,1469
PB,GSE133028,1316.0,734
PB,GSE133028,4164.0,1784
PB,GSE133028,4804.0,1362
PB,GSE133028,4679.0,1566
PB,GSE133028,6394.0,2138
PB,GSE133028,7665.0,1886
PB,GSE133028,4171.0,1624
PB,GSE133028,4321.0,1697
PB,GSE133028,7444.0,2007
PB,GSE133028,3032.0,1447
PB,GSE133028,4157.0,1241
PB,GSE133028,8216.0,2321
PB,GSE133028,4190.0,1281
PB,GSE133028,2968.0,1235
PB,GSE133028,3182.0,1555
PB,GSE133028,6491.0,1900
PB,GSE133028,4428.0,1270
PB,GSE133028,4748.0,1347
PB,GSE133028,7682.0,3063
PB,GSE133028,10856.0,2955
PB,GSE133028,2798.0,1123
PB,GSE133028,5396.0,1520
PB,GSE133028,4619.0,1735
PB,GSE133028,3868.0,1495
PB,GSE133028,6340.0,2037
PB,GSE133028,4009.0,1292
PB,GSE133028,6834.0,1963
PB,GSE133028,3719.0,1355
PB,GSE133028,1723.0,853
PB,GSE133028,4720.0,1692
PB,GSE133028,4164.0,1316
PB,GSE133028,4590.0,1685
PB,GSE133028,3482.0,1223
PB,GSE133028,1145.0,635
PB,GSE133028,3462.0,1446
PB,GSE133028,4574.0,1472
PB,GSE133028,4236.0,1454
PB,GSE133028,4491.0,1657
PB,GSE133028,4261.0,1343
PB,GSE133028,4515.0,1632
PB,GSE133028,3362.0,1521
PB,GSE133028,5143.0,1499
PB,GSE133028,3856.0,1713
PB,GSE133028,11950.0,2898
PB,GSE133028,5407.0,1731
PB,GSE133028,3539.0,1546
PB,GSE133028,3542.0,1616
PB,GSE133028,1123.0,684
PB,GSE133028,6646.0,1847
PB,GSE133028,3504.0,1758
PB,GSE133028,3485.0,1220
PB,GSE133028,4597.0,1582
PB,GSE133028,3938.0,1403
PB,GSE133028,2724.0,1050
PB,GSE133028,4777.0,1644
PB,GSE133028,3983.0,1832
PB,GSE133028,8101.0,1992
PB,GSE133028,3166.0,1271
PB,GSE133028,6531.0,1816
PB,GSE133028,3592.0,1233
PB,GSE133028,6506.0,2746
PB,GSE133028,5306.0,1756
PB,GSE133028,4008.0,1366
PB,GSE133028,5003.0,1764
PB,GSE133028,5977.0,1777
PB,GSE133028,3646.0,1712
PB,GSE133028,3047.0,1265
PB,GSE133028,2816.0,1282
PB,GSE133028,4937.0,1612
PB,GSE133028,4328.0,1696
PB,GSE133028,4591.0,1581
PB,GSE133028,3186.0,1544
PB,GSE133028,5540.0,1860
PB,GSE133028,5077.0,1781
PB,GSE133028,4234.0,1394
PB,GSE133028,4230.0,1789
PB,GSE133028,4748.0,1593
PB,GSE133028,3702.0,1727
PB,GSE133028,3925.0,1704
PB,GSE133028,10694.0,2743
PB,GSE133028,2796.0,1233
PB,GSE133028,4462.0,1507
PB,GSE133028,2454.0,1067
PB,GSE133028,4927.0,1857
PB,GSE133028,2979.0,1339
PB,GSE133028,4106.0,1351
PB,GSE133028,4777.0,1444
PB,GSE133028,5469.0,1749
PB,GSE133028,5245.0,1573
PB,GSE133028,3710.0,1597
PB,GSE133028,4103.0,1650
PB,GSE133028,5987.0,1692
PB,GSE133028,12999.0,3959
PB,GSE133028,2846.0,1205
PB,GSE133028,4311.0,1355
PB,GSE133028,5677.0,1696
PB,GSE133028,3647.0,1502
PB,GSE133028,6491.0,1794
PB,GSE133028,3478.0,1526
PB,GSE133028,5058.0,1534
PB,GSE133028,6647.0,2169
PB,GSE133028,8186.0,2433
PB,GSE133028,4760.0,1574
PB,GSE133028,5655.0,1969
PB,GSE133028,2793.0,1125
PB,GSE133028,11183.0,3151
PB,GSE133028,3330.0,1329
PB,GSE133028,10074.0,2547
PB,GSE133028,6326.0,1941
PB,GSE133028,5190.0,1752
PB,GSE133028,7174.0,2251
PB,GSE133028,7952.0,2297
PB,GSE133028,3859.0,1380
PB,GSE133028,2957.0,1407
PB,GSE133028,5824.0,1538
PB,GSE133028,6230.0,1923
PB,GSE133028,5154.0,1542
PB,GSE133028,6021.0,1929
PB,GSE133028,4454.0,1377
PB,GSE133028,8515.0,2452
PB,GSE133028,5454.0,1760
PB,GSE133028,2855.0,1009
PB,GSE133028,4775.0,1753
PB,GSE133028,5076.0,1614
PB,GSE133028,5288.0,1955
PB,GSE133028,8059.0,2731
PB,GSE133028,10274.0,3107
PB,GSE133028,21325.0,3178
PB,GSE133028,3755.0,1227
PB,GSE133028,4137.0,1793
PB,GSE133028,2764.0,1510
PB,GSE133028,5653.0,1722
PB,GSE133028,3485.0,1304
PB,GSE133028,5215.0,1647
PB,GSE133028,6422.0,2117
PB,GSE133028,3368.0,1603
PB,GSE133028,4197.0,1293
PB,GSE133028,4096.0,1379
PB,GSE133028,3172.0,1610
PB,GSE133028,5609.0,1912
PB,GSE133028,5010.0,1836
PB,GSE133028,3921.0,1375
PB,GSE133028,6153.0,2021
PB,GSE133028,3835.0,1661
PB,GSE133028,4153.0,1702
PB,GSE133028,6153.0,2238
PB,GSE133028,7577.0,2311
PB,GSE133028,4842.0,1763
PB,GSE133028,3371.0,1325
PB,GSE133028,3126.0,1177
PB,GSE133028,1865.0,1061
PB,GSE133028,4422.0,1516
PB,GSE133028,3482.0,1727
PB,GSE133028,6003.0,1926
PB,GSE133028,4025.0,1786
PB,GSE133028,4888.0,1350
PB,GSE133028,4285.0,1314
PB,GSE133028,4844.0,2158
PB,GSE133028,3701.0,1605
PB,GSE133028,11115.0,2850
PB,GSE133028,13938.0,3471
PB,GSE133028,3576.0,1429
PB,GSE133028,4625.0,2008
PB,GSE133028,2674.0,1021
PB,GSE133028,11032.0,3496
PB,GSE133028,5335.0,1417
PB,GSE133028,3895.0,1741
PB,GSE133028,5597.0,1932
PB,GSE133028,2807.0,1449
PB,GSE133028,4538.0,1637
PB,GSE133028,3607.0,1377
PB,GSE133028,5477.0,1714
PB,GSE133028,3473.0,1544
PB,GSE133028,2613.0,1304
PB,GSE133028,5338.0,1720
PB,GSE133028,5571.0,2047
PB,GSE133028,1300.0,740
PB,GSE133028,3895.0,1271
PB,GSE133028,6024.0,1880
PB,GSE133028,3756.0,1832
PB,GSE133028,1343.0,744
PB,GSE133028,1256.0,796
PB,GSE133028,3317.0,1169
PB,GSE133028,4251.0,1841
PB,GSE133028,2173.0,1138
